Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area3,Wilderness_Area4,Soil_Type3,Soil_Type4,Soil_Type10,Soil_Type23,Soil_Type29,Soil_Type30,Soil_Type32,Cover_Type
0.4887495074767526,0.24295322154572938,1.5791025227313138,-0.24243956069234845,-0.10354143638240355,0.8401840845113381,0.8568139844473307,-2.074581688016664,-2.035291865521543,0.8283078978933671,1,0,0,0,0,0,0,0,0,1
0.9239491410876904,0.9248111031504084,-1.2430565448672615,-0.08012892034983785,-0.9148030977773945,-0.5639254255335282,-0.38476162249350543,0.6645011524099355,0.7494677775503577,-0.02912007495304992,0,0,0,0,0,1,0,0,0,1
1.3017598120246585,0.5430352660626652,0.28561295008196685,0.28734460349592533,-0.7512882801379769,1.3806504835730304,0.547494110053766,-1.044092610238304,-0.969251064658081,1.4531423523264388,1,0,0,0,0,1,0,0,0,1
0.5030967481452451,0.767480268301491,-1.1254665837173208,-0.6800491271429333,-0.8204779884211594,1.037096071283228,0.28551405618037023,0.23254271706722576,0.07503380149388175,-0.03822096187795811,1,0,0,0,0,0,0,0,0,1
1.2204587815698678,-1.6528514646058012,-1.00787662256738,0.8357345211367104,0.22609489160502744,0.8184568443013587,0.21214972699728118,1.2667961385087028,0.5319084304353654,0.2121728226868868,1,0,0,0,0,0,0,0,0,1
1.5121860084958811,-0.33409610092573366,0.7559727946817294,0.3029505267376156,0.46349840283164045,1.2563498550583905,-1.786532538314983,1.113399134236673,1.9025323172598165,-0.170321196583289,0,0,0,0,0,0,1,0,0,1
0.4959231278109988,-1.5576473636977517,-0.8902866614174395,0.43399318959738603,-0.14205987950420448,1.6560685869900624,0.0316305161132163,1.370106459040922,0.7059559081273592,1.267437346785386,0,0,0,0,0,0,1,0,0,1
0.5604857108192148,0.2187083601100045,-0.5375167779676175,-0.30295893354293435,-0.6387878390698407,0.7940622006076866,-0.9647363869814393,0.9117976180563911,1.2716102106263392,-0.37097365612706257,0,0,0,0,0,0,1,0,0,1
1.2132851612356217,-1.1627378147966922,0.6383828335317888,0.5862964310135275,0.8967606737186742,1.3504283746071952,1.3406219931141883,0.045998575539413084,-1.0345188687925786,1.191178323545722,1,0,0,0,0,0,0,0,0,1
0.30223537878635065,-0.004434582907462701,0.4032029112319075,0.4484016227906495,0.5447042990108806,0.6779739263765092,-1.681443093809477,0.9117976180563911,1.750240774279322,0.2093476488997402,1,0,0,0,0,0,0,0,0,1
1.2395884357945244,-1.6140773661656702,-0.3023368556677363,-0.6800491271429333,-0.7742072184960503,1.4263054433408604,0.58558077193823,1.1643223387905097,0.14030160562837943,0.8508940417392612,0,0,0,0,0,0,0,0,0,1
0.6513515683863338,1.066787452440168,-1.1254665837173208,-0.4977604407432857,-0.9387672066799849,-0.05252365187914974,0.10334249553992948,0.18559298638001281,0.16205754033987865,0.3003456565433627,1,0,0,0,0,0,0,0,1,1
1.4308849780410906,0.9406363237204626,-0.1847468945177957,-0.08012892034983785,-0.6166948134585715,0.652840320699642,-1.1461643902315108,0.13885238589630639,1.0540508635113468,0.37129639965987143,1,0,0,0,0,0,0,0,0,1
0.9382963817561829,0.8921311699375911,-1.4782364671671426,-2.5931063298890784,-0.9148030977773945,0.5640274695550853,0.17571541486919304,0.4704283235558882,0.24908127918587553,0.7167179569256242,0,0,0,0,0,1,0,0,0,1
0.9765556902054962,0.4084202722100956,-0.6551067391175582,0.07860474525199848,-0.48685270897829735,0.630767206410898,-0.871791713185296,0.8122516411872893,1.162830537068843,-0.5615320191418016,1,0,0,0,0,0,0,0,1,1
1.2419796425726066,-1.6369473333826374,-0.5375167779676175,-0.6800491271429333,-0.6387878390698407,1.795668017717474,0.5095726831449395,1.215454673547853,0.22732534447437633,-2.1063342265641736,0,0,0,0,0,0,0,0,0,1
0.5891801921561998,1.1857666190079625,-1.2430565448672615,0.020420256629440962,-0.6387878390698407,1.2497892657482992,-0.003977621136683909,0.2797015779579452,0.292593148608874,0.9103609630700921,0,0,0,0,0,0,1,0,0,1
0.4002748566877158,1.1781222435607397,-0.7726967002674989,0.020420256629440962,-0.7285112556205792,0.9777512620757742,-0.5512358604483754,0.23254271706722576,0.6406881039928616,0.3729589425854051,1,0,0,0,0,0,0,0,0,1
0.971773276649332,1.2120798234243029,-0.5375167779676175,1.1066632464149633,0.5124367437986472,0.2767010925074056,-0.24860800256813292,-0.22754373064711042,0.16205754033987865,1.072963639216797,1,0,0,0,0,0,0,0,1,1
0.8450393174109819,-1.042596977888067,-0.1847468945177957,-0.08012892034983785,-0.843833480891739,0.5485192465718165,1.095743759219283,0.37464669034990367,-0.5341323704280965,0.8189264734998682,0,0,0,0,0,0,0,1,0,1
1.2348060222383603,-1.200520004275882,0.4032029112319075,0.7334539604853972,1.01172245827555,1.6066377436655217,1.2174393187763666,0.2797015779579452,-0.8169595216775865,0.5114794159991408,0,0,0,0,0,0,0,1,0,1
0.9813381037616603,-1.200520004275882,-0.7726967002674989,0.46244677919346683,-0.008973819348545145,-1.9005874646840344,0.778492605995114,0.7627923480579982,-0.09901367619811205,0.8017472476120597,0,0,0,0,0,0,0,0,1,1
1.194155507010965,-0.004434582907462701,-0.7726967002674989,0.2019953284617025,-0.3205655176063316,1.1914793724667643,-0.8090024224430126,1.0626850598863429,1.2063424064918413,0.5226267836281996,0,0,0,0,0,0,1,0,0,1
1.251544469684935,-1.2189600677563748,0.050433027782085596,1.095645846550839,1.646847116496451,0.7994299504728294,1.1361437107626733,0.4704283235558882,-0.5994001745625942,0.9802657961159871,1,0,0,0,0,0,0,0,0,1
1.1869818866767188,0.6895992761364569,-0.1847468945177957,0.9459119306137647,0.2955021904775295,-0.7282086345616454,-1.2346477196854393,0.42243294185114266,1.2498542759148399,-0.34901288720888446,0,0,0,0,0,1,0,0,0,1
1.1224193036685028,1.2485240623682372,-1.00787662256738,0.8065987299776872,-0.20060452703860768,-0.575978403794772,-0.21415651014769582,0.18559298638001281,0.4231287568778693,0.539534974957679,1,0,0,0,0,0,0,0,1,1
0.880907419082213,-0.5841339834830871,-0.6551067391175582,-0.6800491271429333,-0.9148030977773945,0.7010984540770828,0.9357963028020978,0.2797015779579452,-0.4253526968706004,1.3176235380374695,1,0,0,0,0,0,0,0,0,1
1.1463313714493235,0.8752864119190614,-1.2430565448672615,0.49608446173985266,0.08322343062000837,1.4314071569196896,-0.35097106997561867,0.7135421851322136,0.7494677775503577,1.2074043217404622,0,0,0,0,0,0,0,0,0,1
1.3567575679205461,1.090655833046698,0.4032029112319075,0.1395978671690996,-0.7058743982953253,0.60348257099487,-1.4071530342510812,-0.44974457187278416,0.9235152552423515,0.3984587857853315,1,0,0,0,0,0,0,0,0,1
1.2993686052465763,0.4541158160608215,-1.5958264283170833,0.9696621183279229,1.0258433113423897,-0.8605491708488144,-0.17953978275162114,0.861920064520087,0.68419997341586,0.14061802648080488,0,0,0,0,0,1,0,0,0,1
1.2204587815698678,0.8227948417209994,-1.713416389467024,-2.5931063298890784,-0.9148030977773945,1.8416694853589308,0.13944633771674247,0.7135421851322136,0.3796168874548709,-2.5460735487115,0,0,0,0,0,0,0,0,0,1
1.0506831003260404,0.729110115695747,-0.5375167779676175,0.020420256629440962,-0.7512882801379769,-0.03085280230321355,-0.9339200640250291,0.5670464775758988,1.0975627329343454,0.025267561767931084,0,0,0,0,0,0,0,0,0,1
1.5887046253945076,0.43136529288506453,1.4615125615813733,0.46705089655152077,0.31265130175550354,1.196194235199478,-2.490433534531108,-0.13719948273229532,1.946044186682815,0.11754681457575361,0,0,0,0,0,0,0,0,0,1
0.6848284632794828,0.9859954789707881,-0.41992681681767696,0.07860474525199848,-0.9871689274609613,1.1067906894307487,0.10334249553992948,-0.44974457187278416,-0.20779334975560818,0.32126457424292026,1,0,0,0,0,1,0,0,0,1
0.6848284632794828,-0.3340961009257336,-0.8902866614174395,0.9098284197382156,-0.5512008986684224,1.2389705711757366,0.7008321674454476,0.32706956905217116,-0.22954928446710737,1.8167499577546422,0,0,0,0,0,0,1,0,0,1
0.3165826194548431,0.892131169937591,-0.41992681681767696,-2.5931063298890784,-0.9148030977773945,1.6092484606799218,-0.9953874749622118,0.32706956905217116,1.0322949287998475,1.6986022994721164,0,0,0,0,0,0,0,0,0,1
0.4170133041342903,0.49900571115248216,-1.713416389467024,-2.5931063298890784,-0.9148030977773945,1.460549541034736,0.21214972699728118,0.6645011524099355,0.3143490833203732,1.6681381933849475,0,0,0,0,0,1,0,0,0,1
0.909601900419198,0.4766649117076177,0.050433027782085596,0.7234159406320918,0.7172871425161895,1.0403430441379529,-1.3788152359292347,0.5670464775758988,1.4239017536068337,0.2187409960506147,1,0,0,0,0,0,0,0,0,1
0.7469998395096168,0.24295322154572938,-1.3606465060172022,0.588144177415319,-1.894263918661586,-0.6527602502553492,0.3595393252660097,0.5186328354641403,0.14030160562837943,0.3160664766187637,0,0,0,0,0,1,0,0,0,1
0.4887495074767526,1.0144253778411432,-1.3606465060172022,-2.5931063298890784,-0.9148030977773945,0.23768977426734111,-0.24860800256813292,0.6645011524099355,0.6624440387043607,0.7642355403374499,1,0,0,0,0,0,0,0,0,1
-0.38882338007936934,-0.9354284910946494,-1.3606465060172022,0.5278062195012934,-0.5729028949888888,0.9413687980707524,0.5095726831449395,0.7135421851322136,0.1185456709168802,1.087388973319493,1,0,0,0,0,0,0,0,0,1
0.4600550261397677,1.066787452440168,0.6383828335317888,-0.11161159178966949,-0.34094494760901656,0.24647656780133564,-1.6279069617028987,-0.5805555141661102,0.9887830593768492,0.2692193435161348,0,0,0,0,0,0,1,0,0,1
1.3161070526931509,-0.3340961009257336,-0.8902866614174395,0.07860474525199848,-0.10354143638240355,1.775228629833557,0.7008321674454476,0.32706956905217116,-0.22954928446710737,-0.803531371722354,0,0,0,0,0,0,0,0,0,1
0.9048194868630338,0.314835843886697,-1.00787662256738,0.774536083440519,-0.24015843187215472,1.6820318305154953,0.5095726831449395,0.18559298638001281,-0.1425255456211105,0.20840455136033856,0,0,0,0,0,0,1,0,0,1
1.2658917103534273,-0.7053213668130281,0.6383828335317888,0.9825328729911202,1.1505494134032233,0.0326455247159743,1.3820133545114042,-0.4935573495073993,-1.3391019547535679,0.5144614535574217,0,0,0,0,0,0,0,0,0,1
0.9191667275315263,0.7484407328735249,0.050433027782085596,1.0556715431142698,1.4260722057191613,0.6477455356826264,0.3595393252660097,-0.8784614890611429,-0.6864239134085911,1.0777899814508125,1,0,0,0,0,0,0,0,0,1
1.1272017172246669,0.020707627835600168,-1.1254665837173208,0.28734460349592533,-0.06542215529307856,1.4316616365337254,-0.5182714828086765,1.0121801157395192,1.0105389940883485,1.2473118210063143,0,0,0,0,0,0,1,0,0,1
0.9574260359808395,1.249411359304548,-1.9485963117669052,-2.5931063298890784,-0.9148030977773945,0.16481073392135642,0.10334249553992948,0.861920064520087,0.4666406263008678,-0.7138794545509192,1,0,0,0,0,0,0,0,0,1
0.9359051749781008,0.9406363237204624,-0.6551067391175582,0.49608446173985266,-0.34094494760901656,1.3049415631798587,0.17571541486919304,-0.18247617179145614,-0.12076961090961126,1.305561359686654,0,0,0,0,0,0,1,0,0,1
0.9430787953123471,0.5647106096990351,0.050433027782085596,0.1395978671690996,-0.10354143638240355,0.9390060902296913,0.547494110053766,-0.7943911472515233,-0.773447652254588,0.24193018326015833,1,0,0,0,0,1,0,0,0,1
1.0100325850986451,-1.6000637009311303,-0.3023368556677363,0.6875583096201981,-0.2600960292268148,0.6834287936190356,-0.003977621136683909,1.5266404163655496,0.7059559081273592,-0.4691028349303131,0,0,0,0,0,0,0,0,0,1
0.36201554823840254,-0.15631533352525073,-1.3606465060172022,-2.5931063298890784,-0.9148030977773945,-0.34163107486882627,0.4718164912117507,0.5186328354641403,0.05327786678238253,1.1467344706878821,0,0,0,0,0,1,0,0,0,1
1.411755323816434,-1.6634866000998991,0.28561295008196685,0.7488714106394939,0.5607325496717783,1.4560766162710574,0.32244407323537116,1.370106459040922,0.292593148608874,1.0888226977056967,1,0,0,0,0,0,0,0,0,1
